❥24/2/6更新,#genre#

EDGE Sport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8

EDGE Sport,https://edgesports-plex.amagi.tv/playlistR1080p.m3u8

English Club TV,http://49.12.123.148:8989/92/hls/playlist.m3u8

ESPN,http://38.96.178.201:80/live/ESPNHD/index.m3u8

ESPN,http://143.244.60.30/ESPN/index.m3u8

ESPN,http://212.8.253.117/espn/index.m3u8

ESPN,http://41.205.93.154/ESPN/index.m3u8

ESPN 2,http://212.8.253.117/espn2/index.m3u8

ESPN 2,http://38.96.178.201:80/live/ESPN2/index.m3u8

ESPN News,http://38.96.178.201:80/live/ESPNews/index.m3u8

ESTV 电子游戏,https://estv-rakuten-samsung.amagi.tv/playlist_1080p.m3u8

Euro News,https://d1mpprlbe8tn2j.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/euronewsLive/87O7AhxRUdeeIVqf/ewnsabren_eng.m3u8

Euro News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV37.m3u8

Euro News,http://93.184.1.249:8080/Euronews/index.m3u8

Euro News,https://shls-live-ak.akamaized.net/out/v1/115bfcde8fa342d182ef846445cdbdcf/index.m3u8

Euro News,https://shls-live-ak.akamaized.net/out/v1/302a3ad418214d3f94460738a805b930/index.m3u8

Euro News,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/euronews/ewnsabren_eng.m3u8

EUROSPORT 可选英文,http://149.100.19.131:8080/Eurosport/index.m3u8

EUROSPORT 1,http://54.39.17.6/eurosport/mono.m3u8

EUROSPORT 1,http://51.15.9.155/EUROSPORT_1/index.m3u8

Eurosport 1,http://151.248.16.100:4444/Eurosport1/index.m3u8

EUROSPORT 2,http://51.15.9.155/EUROSPORT_2/index.m3u8

Eurosport 2,http://151.248.16.100:4444/Eurosport2/index.m3u8

Fashion & Lifestyle,http://193.33.240.8:8080/fashion_one_hd/index.m3u8

Fashion TV,http://91.247.68.229:8000/play/Fashion/index.m3u8

Fashion TV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8

FIFA 足球,https://d2anxt9uu5yxtz.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ja4uwkkhcliwv/v1/chili_fifa_eng_1/samsungheadend_us/latest/main/hls/playlist.m3u8

Fight Network 拳击,https://d12a2vxqkkh1bo.cloudfront.net/hls/1080p/playlist.m3u8

Fight Sports 拳击,https://shls-fight-sports-ak.akamaized.net/out/v1/ee7e6475b12e484bbfa5c31461ad4306/index.m3u8

Film Stream 电影,https://spi-filmstream-1-eu.rakuten.wurl.tv/playlist.m3u8

Film Stream 电影,https://spi-filmstream-1-nl.samsung.wurl.tv/playlist.m3u8

FLASH 音乐,https://olympusamagi.amagi.tv/hls/amagi_hls_data_olympusat-flash-plex/CDN/1280x720_2855600/index.m3u8

Food Network,http://38.96.178.201:80/live/FoodNetwork/index.m3u8

Food Network,http://213.254.12.7/foodnetwork/manifest.m3u8

Food Network 可选英文,http://149.100.19.131:8080/Food_Network/index.m3u8

Fox,http://38.96.178.201:80/live/FOXHD/index.m3u8

Fox,http://151.248.16.100:4444/Fox/index.m3u8

Fox,http://88.216.83.245/fox/index.m3u8

Fox,https://79.106.90.121/fox/index.m3u8

Fox,http://50.7.137.106:8080/FOX/index.m3u8?token=test

Fox 可选英语,http://149.100.19.131:8080/FOX/index.m3u8

FOX61,https://livevideo01.fox61.com/hls/live/2011658/elvs/live-3.m3u8

Fox Life,http://93.184.1.249:8080/Fox_Life/index.m3u8

Fox News,http://38.96.178.201:80/live/FOXNEWS/index.m3u8

Fox News,http://247preview.foxnews.com/hls/live/2020027/fncv3preview/primary.m3u8

Fox News Now,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8

Fox News Now,https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8

Fox Sports 1,http://143.244.60.30/Fox_Sports_1/index.m3u8

Fox Sports 2,http://38.96.178.201:80/live/FOXSPORTS2/index.m3u8

Fox Sports 2,https://d17lgdx4t7a4od.cloudfront.net/out/v1/9143d1b1e45440b99f1fdc3a6a50c210/index_155.m3u8

Fox West Texas,https://livevideo01.myfoxzone.com/hls/live/2017381/elvs/live-3.m3u8

France 24 英语,http://163.172.70.244:8080/FRANCE_24/mono.m3u8

France 24 英语,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8

France 3,http://212.8.253.117/france3/index.m3u8

France 4,http://178.170.47.109/FRANCE4/index.m3u8

France 5,http://69.64.57.208/france5/mono.m3u8

France Info 法语,http://149.7.102.223:8080/FRANCEINFO/manifest.m3u8

FUJI TV 日本,http://103.82.39.163:8080/FUJITV/index.m3u8

Fuji TV 日本,http://203.162.235.41:15094/

GB NEWS 英国,http://live-gbnews.simplestreamcdn.com/live5/gbnews/bitrate1.isml/bitrate1-audio_0=192000-video=1000000.m3u8

GB NEWS 英国,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8

GolfPass,https://d202koqm588atp.cloudfront.net/v1/manifest/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched-publica/ec923e5a-f0d7-4a5d-9c4b-ec3bb6a7af2b/4.m3u8

HALLMARK Movies & Mysteries,http://23.237.104.26:8080/HALLMARK_MOVIES_AND_MYSTERIES/playlist.m3u8

Harley Davidson TV,https://hdtv.prod2.ioio.tv/broker/manifests/e529407a-cb61-45ce-a9ad-94f0ad5e0ad9/1080/4423680.m3u8

HBO 中字,http://198.16.100.90:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce

HBO,http://190.171.101.36/HBO/tracks-v4a1/mono.m3u8

HBO,http://185.188.188.235/live/hbo/playlist.m3u8

HBO,http://41.205.93.154/HBO/index.m3u8

HBO 中字,http://61.221.81.93:8078/hls/23/80/hbo.m3u8

HBO2,http://185.188.188.235/live/hbo2/playlist.m3u8

HBO2,http://146.59.85.40:89/hbo2/index.m3u8

HBO3,http://185.188.188.235/live/hbo3/playlist.m3u8

HBO3,http://94.156.33.91/Cinemax/mono.m3u8

HBO FAMILY,http://170.254.18.106:80/HBO_FAMILY/index.m3u8

HBO MUNDI,http://170.254.18.106:80/HBO_MUNDI/mono.m3u8

HGTV,http://212.8.253.117/HGTV/index.m3u8

HGTV,http://213.254.12.7/HGTV/index.m3u8

HGTV 可选英语,http://149.100.19.131:8080/HGTV/index.m3u8

History,http://41.205.93.154/HISTORY/index.m3u8

History,http://38.96.178.201:80/live/History/index.m3u8

History [可选俄语、英语],http://88.216.83.245/history/index.m3u8

History,http://151.248.16.100:4444/History/index.m3u8

History 2,http://149.100.19.131:8080/H2/index.m3u8

History Hit,https://timeline-samsung-uk.amagi.tv/playlist.m3u8

HITS,http://210.210.155.37/session/8175a902-a763-11ec-83ca-b82a72d63267/dr9445/h/h37/01.m3u8

HITS Movies,http://210.210.155.37/session/f73ff388-b2d2-11ed-8d27-c81f66f89318/dr9445/h/h38/index.m3u8

Horror Machine,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/horrormachine/playlist.m3u8

Hollywood 中字,http://198.16.100.90:8278/hollywoodmovies_twn/playlist.m3u8?tid=MECE5611281156112811&ct=19225&tsum=ad8884ee16b04f885f24bae98fc5fb9f

Hollywood 中字,http://198.16.100.90:8278/hollywoodmovies_twn/playlist.m3u8?tid=MD8D9429794794297947&ct=19193&tsum=fbe097bcbe37adad90e8bef964cac161

Horse and Country,https://hncfree-samsung-uk.amagi.tv/playlist.m3u8

IFC,https://bcovlive-a.akamaihd.net/045bd3b615254da880c3db79b2e42fd0/us-east-1/6240731308001/playlist.m3u8

India Today 英语,https://feeds.intoday.in/hltapps/api/master.m3u8

Impact! Wrestling 摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8

ION Plus,https://ion-plus.samsung.wurl.com/playlist.m3u8

ION Plus,https://ion-ion-plus-1.vizio.wurl.com/manifest/playlist_1920x1080_4200k.m3u8

ITV,http://213.254.12.7/itv/index.m3u8

ITV2,http://213.254.12.7/itv2/index.m3u8

Investigation Discovery 法语,http://23.237.104.26:8080/INVESTIGATION/playlist.m3u8

J Sports 1 日本,https://redlabmcdn.s.llnwi.net/nv02/bs15hd/tracks-v1a1/mono.m3u8

J Sports 3 日本,http://redlabmcdn.s.llnwi.net/nv02/bs12hd/index.m3u8

KALOPY,https://d35j504z0x2vu2.cloudfront.net/v1/manifest/0bc8e8376bd8417a1b6761138aa41c26c7309312/kaloopy/c02c9f82-fcc3-4ec2-9fb1-6169ce54e935/0.m3u8

KBS Drama 韩国,http://ye23.vip/z7z8/2021/kbs2020.php?id=5

KBS Joy 韩国,http://ye23.vip/z7z8/2021/kbs2020.php?id=6

KBS Kids 韩国,http://ye23.vip/z7z8/2021/kbs2020.php?id=9

KBS Life 韩国,http://ye23.vip/z7z8/2021/kbs2020.php?id=7

KBS News 韩国,http://ye23.vip/z7z8/2021/kbs2020.php?id=4

KBS Story 韩国,http://ye23.vip/z7z8/2021/kbs2020.php?id=8

KBS WORLD,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8

KBS WORLD,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/playlist.m3u8

KIX,http://210.210.155.37/session/cd7f2198-a763-11ec-83ca-b82a72d63267/dr9445/h/h07/01.m3u8

KMOS PBS,https://hls-kmosdt.lls.cdn.pbs.org/hls/live/index.m3u8

KYTV 韩国音乐,http://live.kytv.co.kr:8080/hls/stream.m3u8

Law & Crime,https://dai.google.com/linear/hls/event/3w3PsYzZQzS8lyRfi7e4mQ/master.m3u8

LEGO Channel,https://legochannel-vizio.amagi.tv/playlist720p.m3u8

Lifetime Movie Network,http://23.237.104.26:8080/LMN/manifest.m3u8

Love Nature,http://d18dyiwu97wm6q.cloudfront.net/playlist.m3u8

M4 Sport,http://146.59.85.40:89/m4hd/index.m3u8

M6 Direct 法国,https://raw.githubusercontent.com/Sphinxroot/HSL/main/M6.m3u8

M6 Music,http://178.170.47.109/M6MUSIC/index.m3u8

MagicTV 音乐,http://149.100.19.131:8080/MagicTV/index.m3u8

MBC 韩,https://5ee9633b25727.streamlock.net/jmbc_tv/_definst_/jmbc_tv.stream/chunklist_w1081597033.m3u8

MBC Action,http://213.254.12.7/mbcaction/index.m3u8

MBC Action,http://154.58.202.18:8080/mbcaction/index.m3u8

MBC Max,http://213.254.12.7/mbcmax/index.m3u8

MBC Max,http://154.58.202.18:8080/mbcmax/index.m3u8

MIX FM 音乐,http://strm.mixlive.eu/mixfm/tracks-v3a1/mono.m3u8

MLB 棒球,http://38.96.178.201/live/MLB/index.m3u8

MMA Junkie,https://a.jsrdn.com/broadcast/80f6ba72c8/+0000/high/c.m3u8

MMA TV,http://37.44.69.26:8080/KHL_HD/mono.m3u8

MOVIE SPHERE,https://moviesphere-roku.amagi.tv/playlist720lp.m3u8

MOVIE SPHERE,https://moviesphereuk-samsunguk.amagi.tv/playlist1080p.m3u8

Mr. Bean,http://51.159.104.29:8080/mrbean/index.m3u8

MSNBC,http://41.205.93.154:80/MSNBC/index.m3u8

MTV,http://195.24.89.82/MTV_SD/index.m3u8

MTV,http://88.216.83.245/mtv/index.m3u8

MTV,http://151.248.16.100:4444/MTV/index.m3u8

MTV 西语,http://51.222.44.30:14921/MTV.m3u8

MTV 80s,http://151.248.16.100:4444/MTV80/index.m3u8

MTV 90s,http://151.248.16.100:4444/MTV90s/index.m3u8

MTV 00s,http://195.24.89.82/VH1_SD/index.m3u8

MTV 00s,http://50.7.137.106:8080/VH1/index.m3u8

MTV HITS 音乐,http://178.170.47.109/MTVHITS/index.m3u8

MTV HITS 音乐,http://45.88.92.3:80/tr3_MTVHits_SD/index.m3u8?token=test

My Cinema,http://210.210.155.37/uq2663/h/h192/index.m3u8

My Cinema Asia,http://210.210.155.37/uq2663/h/h193/index.m3u8

My Cinema Asia,http://210.210.155.37/session/56f71390-a764-11ec-87e1-c81f66f89318/uq2663/h/h193/index.m3u8

My Cinema Europe,http://210.210.155.37/uq2663/h/h18/index.m3u8

My Cinema Europe,http://210.210.155.37/session/b357d0de-a764-11ec-87e1-c81f66f89318/uq2663/h/h18/01.m3u8

MyTime Movie Network,https://mytime-tcl.amagi.tv/playlist288-p.m3u8

myTV (KCWX-TV),http://65.36.6.216:1935/live/kcwx.smil/playlist.m3u8

MUTV 英国曼联 足球,https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8

NASA TV 1,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master.m3u8

NASA TV 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master.m3u8

National Geographic,http://151.248.16.100:4444/NationalGeographic/index.m3u8

National Geographic,http://45.159.74.13:80/NationalGeographic/index.m3u8

National Geographic,http://217.107.219.67:8010/playlist.m3u8

National Geographic 中字,http://198.16.100.90:8278/natgeohd_twn/playlist.m3u8?tid=ma1f0b9808d5014467661&ct=17874&tsum=73dfb91284f5b1358251546e6f03da3d

National Geographic 中字,http://198.16.100.90:8278/natgeohd_twn/playlist.m3u8?tid=MD3D4446495344464953&ct=19249&tsum=f8c0bfc8c564a4a28247dad400acddba

National Geographic Wild,http://212.8.253.117/NatGeoWild/index.m3u8

National Geographic Wild,http://93.184.1.249:8080/Nat_Geo_Wild/index.m3u8

National Geographic Wild,http://50.7.137.106:8080/NAT_GEO_WILD/index.m3u8?token=test

National Geographic Wild 中字,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=MDDD9803492998034929&ct=18393&tsum=b276f2598186cdc8f4c513d89bfc2032

National Geographic Wild 中字,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=MF6F5354447153544471&ct=19249&tsum=fcc679b64dded7ec1ff6a0f09e335f38

NATV 韩国,https://github.com/BellezaEmporium/IPTV_Exception/raw/master/channels/kr/natv.m3u8

NBA TV,http://38.96.178.201/live/NBA/index.m3u8

NBA TV,http://143.244.60.30/NBATV/index.m3u8

NBA TV,http://212.8.253.117/nba/index.m3u8

NBC,http://41.205.93.154/NBC/index.m3u8

NBC Boston News,https://nbcu-nbcbostonnews-firetv.amagi.tv/playlist.m3u8

NBC Chicago News,https://nbcu-nbcchicagonews-firetv.amagi.tv/playlist.m3u8

NBC Los Angeles News,https://nbcu-nbclosangelesnews-firetv.amagi.tv/playlist.m3u8

NBC New York,http://38.96.178.201/live/NBCHD/index.m3u8

NBC New York,https://nbcu-nbcnewyorknews-firetv.amagi.tv/playlist404.m3u8

NBC News,https://live-manifest.production-public.tubi.io/live/nbc-news-now/h264/playlist.m3u8

NBC News,http://dai2.xumo.com/xumocdn/p=roku/amagi_hls_data_xumo1212A-xumo-nbcnewsnow/CDN/playlist.m3u8

NBC News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8

NBC New York News,https://nbcu-nbcnewyorknews-firetv.amagi.tv/playlist.m3u8

NBC Philadelphia News,https://nbcu-nbcphiladelphianews-firetv.amagi.tv/playlist.m3u8

NBC San Francisco News,https://nbcu-nbcsanfrancisconews-firetv.amagi.tv/playlist.m3u8

NBC Sports California,http://41.205.93.154:80/NBA/index.m3u8

NBC Sports California,http://66.70.176.103:8081/USA%7CNBCNCALIFORNIA/USA%7CNBCNCALIFORNIA/playlist.m3u8

NBC Washington News,https://nbcu-nbcwashingtonnews-firetv.amagi.tv/playlist.m3u8

NEWSMAX,https://nmxairy.akamaized.net/hls/live/529965/Live_1/index.m3u8

NewsX,http://163.172.70.244:8080/NewsX/video.m3u8

NHKG 日本,http://194.233.72.249:8080/NHKG/index.m3u8

NHKG 日本,http://203.162.235.41:14093/playlist.m3u8

NHK News 日语,http://202.60.106.14:8080/1301/tracks-v1a1/mono.m3u8

NHK WORLD JAPAN,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8

NHK WORLD JAPAN,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8

NHK World Premium 日本,https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8

Nickelodeon,http://143.244.60.30/NICKELODEON/index.m3u8

Nickelodeon,http://198.16.100.90:8278/Nickelodeon/playlist.m3u8?tid=MBBB9174743591747435&ct=19249&tsum=9901089db6361b9cafc0ab9de5612bee

Nickelodeon 可选英语,http://149.100.19.131:8080/Nickelodeon/index.m3u8

Nick Jr,http://38.96.178.201:80/live/NickJr/index.m3u8

Nick Teen,http://38.96.178.201:80/live/TeenNick/index.m3u8

Nicktoons,http://89.254.128.5:22280/nicktoons/video.m3u8

NIPPON TV 日本,http://103.82.39.163:8080/NIPPONTV/index.m3u8

NOW 70s 音乐,https://lightning-now70s-samsungnz.amagi.tv/playlist.m3u8

NOW 80s 音乐,https://lightning-now80s-samsungnz.amagi.tv/playlist.m3u8

NOW Rock 音乐,https://lightning-now90s-samsungnz.amagi.tv/playlist.m3u8

NTV News 24 日本,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8

ONE GOLF,http://162.250.201.58:6211/pk/ONEGOLF/tracks-v1a1/mono.m3u8

Outside TV 户外运动,https://outsidetv-firetv.amagi.tv/playlist.m3u8

Outside TV 户外运动,https://outside-tv.samsung.wurl.com/manifest/316fba602419717190792b6b47574254.m3u8

PAC 12 Insider 体育,https://cdn-ue1-prod.tsv2.amagi.tv/linear/samsungus-pac12-samsungtv-us/playlist.m3u8

Paramount Network,http://146.59.85.40:89/paramount/index.m3u8

Paris Premiere 法国,http://178.170.47.109/PARISPREMIERE/index.m3u8

Paris Premiere 法国,https://raw.githubusercontent.com/Sphinxroot/HSL/main/PP.m3u8

PBS KIDS,http://38.96.178.201:80/live/PBSKIDS/index.m3u8

Persiana Music 伊朗,http://51.210.199.24/hls/stream.m3u8

Persiana SONATI 音乐,http://51.210.199.1/hls/stream.m3u8

Poker TV,https://d3w4n3hhseniak.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/WPT-DistroTV/150.m3u8

POP 卡通,http://213.254.12.7/pop/index.m3u8

Premier Sports 1,http://202.21.104.6:88/sps-prime/index.m3u8

QUEST,http://213.254.12.7/quest/index.m3u8

Qwest Jazz & Beyond 音乐,https://qwest-jazz-plex.amagi.tv/playlist720_p.m3u8

Qwest Mix 音乐,https://qwest-mix-plex.amagi.tv/playlist720_p.m3u8

QUEST RED,http://213.254.12.7/questred/index.m3u8

Racing America 赛车,https://racingamerica-plex.amagi.tv/playlist1080p.m3u8

Rai 1 意大利,http://212.8.253.117:80/rai1/manifest.m3u8

Rai 2 意大利,http://212.8.253.117:80/rai2/manifest.m3u8

Rai News 24 意大利,http://213.254.12.7/RaiNews24/mono.m3u8

Rakuten Action,http://rakuten-action-8-nl.samsung.wurl.tv/1200.m3u8

Rakuten Action,https://rakuten-actionmovies-1-eu.rakuten.wurl.tv/playlist.m3u8

Rakuten Comedy,http://rakuten-comedy-8-nl.samsung.wurl.tv/1200.m3u8

Rakuten Drama,http://rakuten-drama-8-nl.samsung.wurl.tv/1200.m3u8

Rakuten Family,http://rakuten-family-8-nl.samsung.wurl.tv/1200.m3u8

Rakuten Romance,http://rakuten-romance-8-nl.samsung.wurl.tv/1200.m3u8

Rakuten TV Action Movies,https://rakuten-actionmovies-1-eu.rakuten.wurl.tv/playlist.m3u8

Rakuten TV Comedy Movies,https://rakuten-comedymovies-1-eu.rakuten.wurl.tv/playlist.m3u8

Rakuten TV Family,https://rakuten-family-1-eu.rakuten.wurl.tv/playlist.m3u8

Real Madrid TV,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=1545

Real Stories,https://realstories-samsung-uk.amagi.tv/playlist.m3u8

Real Stories,https://realstories-samsung-uk.amagi.tv/playlist720-p.m3u8

Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8

RMC STORY 法语,http://94.130.65.81:1234/stream/rmcstory/master.m3u8

ROCK Action,http://210.210.155.37/session/bd39b29e-a763-11ec-83ca-b82a72d63267/dr9445/h/h15/01.m3u8

ROCK Entertainment,http://210.210.155.37/session/a9b02618-a763-11ec-83ca-b82a72d63267/dr9445/h/h16/01.m3u8

ROCK Entertainment,http://210.210.155.35:80/session/676c25ba-724e-11e9-834b-8ac28bf32f5a/dr9445/h/h16/02.m3u8

Russia Today 英语,http://69.64.57.208:8080/russiatoday/playlist.m3u8

Russia Today 英语,https://rt-glb.rttv.com/live/rtnews/playlist_2500Kb.m3u8

Russia Today 德语,https://rt-ger.rttv.com/dvr/rtdeutsch/playlist.m3u8

Russia Today 法语,http://69.64.57.208:8080/rtfrance/playlist.m3u8

Rossia Today Documentary,https://rt-rtd.rttv.com/live/rtdoc/playlist.m3u8

SBS 韩,http://61.82.49.4:1935/live/_definst_/tv.stream/chunklist_w432889607.m3u8

Ski TV,https://d2xeo83q8fcni6.cloudfront.net/scheduler/scheduleMaster/193.m3u8

Sky News,http://198.16.100.90:8278/skynews_antik/playlist.m3u8?tid=MA0A3161061431610614&ct=19249&tsum=15f8cca00a8cc3a6d2a61519b7dfeb59

Sky News Australia,https://skynewsau-live.akamaized.net/hls/live/2002691/skynewsau-extra3/master.m3u8

Sky Sport,https://donelfantastic.github.io/live/skysportsNz8.m3u8

Sky Sport 1,https://donelfantastic.github.io/live/skysportsNz1.m3u8

Sky Sport 2,https://donelfantastic.github.io/live/skysportsNz2.m3u8

Sky Sport 3,https://donelfantastic.github.io/live/skysportsNz3.m3u8

Sky Sport 4,https://donelfantastic.github.io/live/skysportsNz4.m3u8

Sky Sport 5,https://donelfantastic.github.io/live/skysportsNz5.m3u8

Sky Sport 6,https://donelfantastic.github.io/live/skysportsNz6.m3u8

Sky Sport 7,https://donelfantastic.github.io/live/skysportsNz7.m3u8

Sky Sport 9,https://donelfantastic.github.io/live/skysportsNz9.m3u8

Sky Sports,https://hls.streambtw.com/live/stream_1.m3u8

Sky Sports Cricket,http://198.16.100.90:8278/tiankongcricket/playlist.m3u8?tid=MF0F2840305428403054&ct=19225&tsum=b212d3a5e0f928f816ba4653a3b31f6d

Smithsonian Channel,https://smithsonianaus-samsungau.amagi.tv/playlist1080p.m3u8

SPORT 6,http://141.95.157.157:8081/OS6TENNIS/index.m3u8

SPORT 9,http://141.95.157.157:8081/OS9TENNIS/index.m3u8

Sportsnet NY,https://1187196200.rsc.cdn77.org/SportsnetNY/index.m3u8

Spotlight Redbox 电影,https://spotlight-redbox.amagi.tv/hls/amagi_hls_data_redboxAAA-spotlight/CDN/playlist.m3u8

Star Sports 1,http://41.205.93.154/STARSPORTS1/index.m3u8

Star Sports 1,http://103.2.153.38/trans1sd/smil:starsports1.smil/chunklist.m3u8

Stingray Music Classic Rock 音乐,https://stirr.ott-channels.stingray.com/101/master.m3u8

Stingray Music Greatest Hits 音乐,https://stirr.ott-channels.stingray.com/155/master.m3u8

Stingray Music Hit list 音乐,https://stirr.ott-channels.stingray.com/107/master.m3u8

Stingray Music Hot Country 音乐,https://ott-linear-channels.stingray.com/hls/stirr/108.m3u8

Stingray Music Pop Adult 音乐,https://stirr.ott-channels.stingray.com/104/master.m3u8

SUNDANCE TV,https://bcovlive-a.akamaihd.net/4d972ec6f41241f2b4286f8bdcc8dae9/us-east-1/6240731308001/playlist.m3u8

Supertoons TV 动漫,http://kedoo-supertoonstv-1-gb.samsung.wurl.tv/1200.m3u8

SYFY 电影,http://38.96.178.201:80/live/SYFYHD/index.m3u8

SYFY 电影,http://50.7.137.106:8080/SYFY/index.m3u8?token=test

SYFY 电影,http://212.8.253.117/syfy/index.m3u8

TASTEMADE,https://tmint-aus-samsungau.amagi.tv/playlist.m3u8

TBS,http://38.96.178.201:80/live/TBS/index.m3u8

TBS 体育,http://143.244.60.30/TBS/index.m3u8

TBS 日本,http://103.82.39.163:8080/TBS/index.m3u8

TBS News 日本,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV45.m3u8

TCM East,https://turnerlive.warnermediacdn.com/hls/live/2023186/tcmeast/noslate/VIDEO_1_5128000.m3u8

TCM West,https://turnerlive.warnermediacdn.com/hls/live/2023187/tcmwest/noslate/VIDEO_1_5128000.m3u8

Tennis Channel,https://dai.google.com/linear/hls/event/Dlqr46ybTSGWGTfRWcxS0g/master.m3u8

Tennis Channel,https://tennischannel-intl-samsung-uk.amagi.tv/playlist720_p.m3u8

Tennis Channel,https://tennischannel-int-samsunguk.amagi.tv/playlist.m3u8

The Country Network 乡村音乐,https://dai.google.com/linear/hls/pa/event/3EEsfZhASryigfuSpHdfKg/stream/ef3a8c35-99cc-40af-bd43-823b5df8b3dc:CHS/variant/71a72fe9da418d831848f2efdce41944/bandwidth/5460000.m3u8

The Film Detective,https://tfd-distro.amagi.tv/index.m3u8

The Guardian,https://0d0239e437124ddcb8090d815caf4013.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung-gb_TheGuardianChannel/playlist.m3u8

The Movie Hub,https://dje6yassknq8t.cloudfront.net/playlist.m3u8

The Weather Channel,https://twcprod-live.twc-tv.com/v1/manifest/b4d4d63a49309cc5140171fb2e92485c31be1e9e/DSP_6228e4760505741a116f1ba2_twcprod-live/6bf09ce5-366b-463c-b67e-c4b799f73c3f/3.m3u8

thrill 电影,http://210.210.155.37/session/7991285a-a764-11ec-a06a-c81f66f89318/qwr9ew/s/s34/01.m3u8

TKS TV,http://live.tkstv.co.uk:49937/tmp_hls/live/index.m3u8

TNT 体育台,http://170.254.18.106/TNT/index.m3u8

TNT 标清,http://208.86.19.13:81/16.stream/index.m3u8

TNT,http://38.96.178.201:80/live/TNTHD/index.m3u8

TNT,https://turnerlive.warnermediacdn.com/hls/live/2023168/tnteast/slate/VIDEO_0_3564000.m3u8

TNT SPORTS 1,http://198.16.100.90:8278/beeone/playlist.m3u8?tid=ME4E5665100556651005&ct=19254&tsum=caea1a674ddae23ddac022c6f734bbe9

TRACE Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8

Travel Channel,http://93.184.1.249:8080/Travel_Channel/index.m3u8

Travel Channel,http://88.216.83.245/travel/index.m3u8

TRT WORLD,https://tv-trtworld.live.trt.com.tr/master_720.m3u8

TV8,http://198.16.100.90:8278/TV8/playlist.m3u8?tid=MBEB4776352347763523&ct=19249&tsum=3c51d752772cb0de53609d6df785438f

TV Africa,http://69.64.57.208:8080/tvafrica/playlist.m3u8

TV5 MONDE style 法语,http://213.254.12.7:80/TV5MONDESTYLE/manifest.m3u8

TV ASAHI 日本,http://103.82.39.163:8080/TVASAHI/index.m3u8

TV BRICS 俄国 中文,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8

TVN ASIA,http://210.210.155.37/dr9445/h/h20/index.m3u8

TVN Movies,http://210.210.155.37/session/598ab8d4-b2d3-11ed-8d27-c81f66f89318/dr9445/h/h21/index.m3u8

